,x1,x2,y
61,0.46612137052018543,-0.6628384683645341,1
62,0.8851991891226161,0.17155325803366206,0
63,0.3611143948611024,0.08179907628334071,0
64,0.7277116568716673,-0.21481837046717245,1
65,0.48217919506898643,-0.21018025238592908,1
66,-0.7819548144298063,-0.8764633683106393,0
67,0.8642150224750469,0.8565504367882772,0
68,0.09255095562232274,0.9724552664434991,0
69,0.9022214000237399,0.1724109924951489,0
70,0.1362829401217358,0.32521595420993044,0
71,0.8175825927926601,0.4841625997552683,0
72,0.26144753066990045,-0.6752361193022351,1
73,0.5072449878353515,0.4497856116404042,0
74,-0.1815828926906733,-0.46401183304124816,0
75,-0.031154804685473714,-0.6343656487245719,0
76,-0.5678031808380597,0.8558984662387055,1
77,-0.2602614249179811,0.353463321320894,1
78,-0.16641727997202427,-0.6674874872379475,0
79,0.8771029873399485,0.30070042121958607,0
80,0.01102271879096639,0.16264059729048497,0
81,0.9486833463670006,-0.41047456302072116,1
82,0.06475813875098368,-0.4398010283226492,1
83,-0.3961950593631056,-0.11094415679904879,0
84,0.5003695529266772,-0.6995535170910214,1
85,0.2197096678489372,0.6472352497519562,0
86,-0.510399010113735,0.21907524743845608,1
87,-0.08553076092576983,0.0374256571631153,1
88,0.7168761728515252,0.6227120933255863,0
89,-0.7911089812077228,-0.7300069830378484,0
90,0.30046428398020764,0.2857087340054374,0
91,0.32917184327244753,-0.5479617492348292,1
92,-0.2740950246299718,0.8887134254844722,1
93,-0.47656727968039614,0.46472041178465107,1
94,-0.015242585492900584,0.8252023207310273,1
95,-0.24909883550951717,0.5680132796218129,1
96,-0.36675269416926914,-0.4227462562708384,0
97,0.536547327652767,-0.5701225745703851,1
98,-0.2970897912199786,0.6783709802637934,1
99,-0.48980617564365825,-0.26364874213497225,0
100,-0.09576898245290666,0.996850768320076,1
101,-0.7355515559145287,-0.05431754014160384,0
102,-0.02145415705424769,-0.48338867350975523,0
103,0.2374083340404025,-0.2511206776655148,1
104,-0.8029890196336809,-0.2525354441179273,0
105,0.45525201000104354,-0.5990469565316481,1
106,0.8592507892762562,-0.2237602293514691,1
107,-0.6835398299283881,0.34073230355391493,1
108,-0.6901078239149108,0.13647656388706997,1
109,-0.1836619714797545,-0.34489411094741884,0
110,-0.32813814946581954,0.03168187041262027,1
111,-0.0022633937266822723,-0.41393371362151754,0
112,-0.990995854971271,0.6555224812067821,1
113,-0.8942517456425783,0.01888312467717035,1
114,-0.17123773463909475,-0.16812328413960986,0
115,-0.45194383438514696,0.2811586683492333,1
116,-0.12124168085704246,0.051260632225078595,1
117,-0.003584592874809056,-0.7286777390006651,0
118,-0.5244478770724954,-0.8668255236351341,0
119,0.8820999757711789,0.40325588966810755,0
120,-0.15025945025389498,0.05126060694635881,1
121,0.6237604893452457,-0.837058533681573,1
122,-0.8223911076587436,0.29688491760557656,1
123,-0.3915350508601876,-0.7367974522430258,0
124,0.4562061194162519,0.24299572316073448,0
125,0.25573932725541604,-0.4993294526131282,1
126,-0.8377218022058825,0.6537433226193341,1
127,-0.6070876313651405,0.6847423426597301,1
128,-0.06708974542312562,-0.22598754243682517,0
129,0.8231889609325074,0.7497290941108845,0
130,-0.4546915689219011,-0.6216450990798361,0
131,-0.4137278172915111,-0.7886623758304778,0
132,0.6920546119551054,0.047723135563107366,0
133,-0.1690144197629384,0.420078138371867,1
134,-0.9438668498727394,-0.49120146722538616,0
135,-0.6596173296391941,0.40152013782841167,1
136,0.8322384148189343,-0.27308059000254237,1
137,0.40077791384693984,-0.08993974852547826,1
138,-0.9783875450746096,-0.6705457409997113,0
139,0.7143269819216496,0.7686790487384461,0
140,-0.11499141324207018,0.11148471000147886,1
141,0.27867838944433765,0.03553835222024282,0
142,-0.9310761517120145,-0.7374963232559231,0
143,-0.9744395786569171,-0.6146193065780254,0
144,-0.7543574332768379,0.0034363737775764402,1
145,-0.9479982012526194,0.34218785884843306,1
146,-0.21723028029132152,-0.03814300159238693,0
147,0.40526788340470454,0.5999969676075869,0
148,-0.2313831101975241,0.024836167829055844,1
149,-0.6106142535282477,-0.8443428235003934,0
150,0.42362219156812264,-0.925203060535702,1
151,-0.6619588046394649,0.6665142672328437,1
152,-0.5658404373676895,-0.3334107371864443,0
153,0.0721239200075483,0.9557803528083573,0
154,-0.6111786828922658,-0.7069578797784939,0
155,0.8142291472740963,0.385290962153944,0
156,-0.8443982760931383,-0.029887954572512143,0
157,0.7917234967636688,-0.8557106618222543,1
158,0.9330466687559809,0.25994002698395957,0
159,-0.5280947607030335,-0.9756722924711023,0
160,0.736073187152787,-0.39543314508678584,1
161,0.15068106520599267,0.36221437344008356,0
162,-0.6602152989979433,-0.3556023342758148,0
163,-0.02059842395302125,-0.503441003984715,0
164,-0.029142020830799975,-0.832974577445813,0
165,-0.7229941579729264,0.630516594964474,1
166,0.6918900757777005,0.23584312824666798,0
167,-0.8151841105555027,0.579627161042044,1
168,-0.9632343453483987,0.06253088087449998,1
169,0.8705566749209483,-0.5928695891562259,1
170,0.3757249896848236,-0.4277931061374334,1
171,0.4879040914246284,-0.16718850456254297,1
172,0.2558130333255981,0.9188976377936378,0
173,0.10544348860154384,-0.41243503097731393,1
174,0.8716272041079052,0.3130107824220014,0
175,-0.5099558673895928,0.8681833741717015,1
176,0.16196036102317612,-0.00042164398526933766,1
177,-0.14721335825381288,-0.11475242948503306,0
178,0.6401516326365566,0.6148906400370973,0
179,0.8708228575020944,-0.3305073996251011,1
180,-0.4406610349395441,0.7721937044980112,1
181,0.7834167599035777,-0.49181933248848453,1
182,-0.34364043476013606,-0.8054773212214954,0
183,-0.8197082326528866,0.5985839163439826,1
184,0.4796885766626249,-0.4844631046558028,1
185,-0.2619847644672366,-0.05817256394606929,0
186,-0.8526762596565665,-0.7600477385252142,0
187,0.21396251164496705,-0.16426785335112926,1
188,0.4758805147505616,-0.19861846773798075,1
189,-0.3806495647722883,0.9449040524109482,1
190,-0.07191437115916366,0.6533517437045964,1
191,-0.6928516999545908,-0.8358519569898251,0
192,-0.039424250804826366,-0.7260827859191834,0
193,0.7289509878076128,-0.2516989879374032,1
194,-0.10250827386570527,0.4275425650525271,1
195,-0.8508395978132501,0.03203022244832554,1
196,-0.6984158778535132,-0.3835670062199126,0
197,0.7464241623425647,0.15958755241033895,0
198,0.06936793842320954,0.46453406049966794,0
199,-0.07758583563027965,-0.04337883161745748,0
200,0.6336515675087271,0.2830055817239221,0
201,0.7939208138670011,0.07679517272251424,0
202,-0.6314363688416298,0.7937429456418348,1
203,-0.45688587328502894,-0.9085846175237597,0
204,0.8302191548633384,-0.4462429459107844,1
205,-0.4054178463446563,-0.6408211144345215,0
206,-0.08181659639818628,0.8004961340751358,1
207,0.7240714759934122,0.27627157081438747,0
208,-0.41385199573391307,-0.1926523428329423,0
209,-0.1118795120813747,-0.5346837962956961,0
210,0.5647167976619305,-0.6354418165979465,1
211,-0.12676397335514977,0.5360255389321078,1
212,-0.5414866760108272,-0.010986565501102996,0
213,0.6253424951815709,-0.6698614444956517,1
214,-0.44926949721447085,-0.5071847477104248,0
215,0.5007364791085349,-0.9780349857978545,1
216,-0.8798846318421518,-0.14528952742728563,0
217,-0.06645971847284415,0.38373503288716737,1
218,-0.6761548516056708,-0.4122434472578205,0
219,0.22124707578515412,0.14846450837317837,0
220,-0.5505804416061624,0.7296449811512702,1
221,0.12281390432227002,-0.7681428068628908,1
222,0.04653528602695434,0.7995952721026423,0
223,0.15236382756343603,-0.14017587966794398,1
224,-0.14269919590140345,0.6874525256814792,1
225,0.29723719301356755,0.8106345394468815,0
226,0.30174371493724816,0.13833999993699075,0
227,-0.8757668514337735,-0.7881271268067895,0
228,0.5123878808221902,-0.5714422421679213,1
229,0.8083349197907728,-0.6572815760833486,1
230,-0.7540320066829629,0.16435093395994915,1
231,0.9680576245165853,-0.11793792897413957,1
232,-0.8922031560765631,0.19397295197450237,1
233,-0.6917222236217211,0.9789516890594894,1
234,-0.7871312026974118,-0.17702999496935923,0
235,0.7513375475014337,0.27509096178080794,0
236,0.6776398330229636,-0.183321167636042,1
237,-0.8654676893418101,0.03438868273648432,1
238,-0.43281794875526325,-0.21029913871069783,0
239,-0.8628725909410482,0.8107276193346564,1
240,-0.25700331132848553,-0.08286020421266849,0
241,-0.7501280571560114,0.6309301738204451,1
242,-0.8984222939425339,-0.8452205402466848,0
243,-0.0929559362467649,0.804594598971847,1
244,-0.1220439398321016,0.3047502681025509,1
245,-0.17441322215284671,-0.9624936424417454,0
246,0.7153082078468262,-0.2903854078294341,1
247,-0.3394464180035379,-0.6118909363826219,0
248,0.9731325987037174,-0.44139383749694283,1
249,-0.028022510424652536,0.23714363400851468,1
250,-0.3950176657952913,0.9824253910606278,1
251,0.8365576157698515,-0.4844235322926751,1
252,0.41380514064552054,-0.5872325481476797,1
253,-0.7023325653728598,-0.5156067247226068,0
254,0.9225262096738858,-0.06825193422468767,1
255,0.5711346068628365,-0.7047619721795773,1
256,0.4666181264047722,0.09824737109643222,0
257,-0.29864146242618994,-0.46074170804658277,0
258,0.16086385382742474,0.36127435939241925,0
259,0.07144110708786355,0.35238509112706007,0
260,-0.1803574749508412,0.4881126422691098,1
261,0.2136075467361449,0.8641700473015679,0
262,0.24582795147028969,0.48596633475780493,0
263,-0.8177451654875167,-0.16899241000708676,0
264,0.8773648338421611,0.5137856933698459,0
265,0.668285397057945,-0.9334154606324241,1
266,-0.8301139738165133,-0.4050382560414567,0
267,0.639608504883719,-0.623186144568374,1
268,-0.3692744181086822,-0.7837800406190485,0
269,-0.5663782388269629,-0.4748274278048261,0
270,-0.08600422699282051,-0.4408830999796052,0
271,-0.34174018591455413,0.2587057468033034,1
272,0.44257886082318554,-0.39888655428181585,1
273,0.842255702335537,0.42719822188073575,0
274,-0.019773842859948987,0.8817330353476183,1
275,0.018950331693729616,0.375816564154551,0
276,-0.6981874387211702,0.9278564042771211,1
277,-0.6736698393103457,0.6796465306706567,1
278,-0.7481463753551607,-0.3403521665643874,0
279,-0.22134507099279688,-0.5234273860614382,0
280,-0.1369818290001361,-0.8651391240561948,0
281,0.730517329370616,0.7507073142187246,0
282,0.8299853060534248,-0.2224297851999968,1
283,-0.39997790324856797,-0.10462454541005717,0
284,0.3028019584999466,0.6686512828844802,0
285,0.7533952491717588,0.11793926833615465,0
286,0.30581999843108787,-0.44290967357203637,1
287,0.260008372069626,0.08366614077885925,0
288,-0.6390936590073977,0.8756015578821599,1
289,-0.39071558774020754,0.22333175372516356,1
290,0.21888904164524026,-0.3847662547255417,1
291,-0.6051823063801625,0.4026335076172085,1
292,0.0031073409997410817,0.5785223276060905,0
293,-0.39326508052247977,0.14669616370211425,1
294,-0.7927022105444081,0.19361150940773753,1
295,-0.71635090974333,-0.4649539241304601,0
296,-0.35452716658050476,0.26850111303327084,1
297,0.4290483378731691,-0.4203390578638848,1
298,-0.03924496796373611,-0.5476994020867201,0
299,-0.9645666015667014,-0.624626293559498,0
300,-0.28131642858705486,-0.15176258911102258,0
301,-0.5670195347733851,0.2083262839699218,1
302,-0.7524932911962459,-0.9384311288962142,0
303,-0.10661936623652468,0.9581251761836838,1
304,0.13732864010716317,-0.407098386115367,1
305,0.36783360688483935,-0.6225965874862764,1
306,0.05247827791557125,0.3536165095458872,0
307,0.34383789570560563,0.1714523557173253,0
308,0.5639792208301204,-0.6021117216610454,1
309,-0.4394195450045777,-0.8510736385023268,0
310,-0.28063616247990386,0.6598891628516848,1
311,0.8657382871723376,-0.22775453339427654,1
312,-0.41154118758666325,0.20116828707225065,1
313,0.4022998281272103,0.49866426322422686,0
314,0.12634162026383877,-0.5058826080873124,1
315,-0.15606386415222673,-0.9835501398234492,0
316,-0.8610751874100444,0.8081979980698699,1
317,-0.6759450792470194,0.06839398039008593,1
318,-0.493009166751879,-0.39368315041919044,0
319,0.04373548346359568,0.14934588783842995,0
320,-0.9708414587211804,0.1940253110309751,1
321,0.6291511955269993,-0.5758894426224481,1
322,0.3775466179949678,-0.773947743160238,1
323,0.6076999184381224,0.6233802924827012,0
324,-0.47218389201803146,-0.7459927038847194,0
325,0.11501323543802444,-0.33215696174189047,1
326,0.5582640548469469,-0.39541490294031756,1
327,-0.3815113458903503,0.9174259095701993,1
328,-0.514375856216353,-0.09772898774893846,0
329,0.3489182652295246,-0.6497380329623959,1
330,0.8968358760814501,-0.29213588614469344,1
331,-0.5825878144212384,-0.06637390343839189,0
332,0.46012951516189204,0.9718895777255905,0
333,0.6071191950825687,0.31607642154478155,0
334,0.7026957741637441,0.5278417360972156,0
335,-0.327166531393402,-0.9564688517093065,0
336,-0.00749836577727403,-0.32467252632605215,0
337,-0.6646158361273149,0.05971630452004262,1
338,-0.21627445126637035,-0.3987876439754763,0
339,-0.28805350877494407,-0.7629192239936373,0
340,0.9549915466057828,-0.9866157561819742,1
341,-0.30996434360144387,0.008769008414716284,1
342,-0.6039461739744523,0.30799876910005475,1
343,-0.9922743805323844,-0.340012853459716,0
344,-0.690111004472824,0.5910768298066318,1
345,0.5373652922581345,0.8568643381689776,0
346,0.017298420398378367,-0.4775925297013144,1
347,0.8690161502917877,0.1954445511133973,0
348,0.5038110374681477,-0.3983101975472336,1
349,-0.44205161261923465,-0.7821973022154107,0
350,-0.6122542417430112,0.6838458560416589,1
351,0.9404665864315918,-0.6738042288301151,1
352,0.20013277262340678,-0.9335916103999651,1
353,0.8258136579482487,-0.19515246597725389,1
354,0.1930604954976134,0.005008876234096293,0
355,-0.39875049164907117,0.5587668336470641,1
356,0.3481635626353916,-0.21811528371865885,1
357,-0.2195504729451465,0.7390792271015982,1
358,0.36738519482684806,-0.9547312187451464,1
359,0.6128048815847387,0.3158129613927809,0
360,0.8805733118002717,0.8260677509468823,0
361,0.03481447047517028,0.9449998977643568,0
362,0.04478525697647928,-0.6234398117989641,1
363,0.8458911982233188,0.8526996627326173,0
364,-0.5785348112965136,0.5718248812570725,1
365,0.22849115987860902,-0.43159720786059186,1
366,0.2995913748774819,0.48294027010295815,0
367,-0.8589981004037155,0.2606534003663912,1
368,-0.6427404202278844,-0.13084510303171548,0
369,-0.42168998938039026,-0.6114380087819205,0
370,-0.41521657449169114,0.9622136560039642,1
371,-0.11496162714662672,-0.05143036617358154,0
372,-0.2382493503579799,-0.013098684706073893,0
373,-0.45501692855687526,0.5136264336046825,1
374,-0.4481020527268502,0.8415541715676529,1
375,-0.4621262309875733,-0.9883769208983735,0
376,0.05272882198974038,0.25004425397302543,0
377,0.9705628994043811,-0.26248631093516317,1
378,0.6017141120282445,0.9034161459534829,0
379,-0.5329645077217648,-0.6542935306441608,0
380,0.9473405223993809,-0.6734756607336048,1
381,0.44087526945411537,-0.1049488281380635,1
382,-0.31701727870012775,-0.8210020608194499,0
383,-0.4901617268659295,0.2213081468364162,1
384,-0.7064244096850283,-0.36339342418448917,0
385,-0.7087437889280677,0.9401162793657438,1
386,0.3544669691403046,0.6678467036234046,0
387,-0.9781637234261527,-0.4567319595139343,0
388,0.11819788177815549,0.9305886732811146,0
389,0.44717331250183645,0.6050252806904521,0
390,-0.3166386269844619,0.8009457063897003,1
391,-0.01991319930825597,0.3802439835779745,1
392,0.7078519534043652,0.7730710716450362,0
393,-0.08066336055269407,-0.4854503161528434,0
394,-0.8763482868629697,-0.4319885207227514,0
395,0.7610507827435165,-0.6665364604884834,1
396,0.0533092725289106,-0.2450143629623489,1
397,-0.4347952700284665,-0.70416405493408,0
398,-0.011271672743812466,0.5822092514218442,1
399,-0.1476380949574787,-0.9750637656337027,0
400,0.12142817294297004,0.21456269094081026,0
401,-0.7046817609473099,0.6463303102321041,1
402,0.44310220131400335,0.23277573230993154,0
403,-0.34290193667658153,0.8560337071654198,1
404,-0.11152926861088841,0.23857928667989903,1
405,-0.35828593666831954,-0.9780688983612771,0
406,0.9128261291020601,-0.1460146325110776,1
407,-0.23405010096805645,-0.3073290448977668,0
408,-0.40720009377552446,-0.158545166846642,0
409,-0.411424614939605,0.8399122439836766,1
410,-0.08928665820019122,-0.19998338553052686,0
411,-0.43359669252542044,0.8358273704623453,1
412,-0.018017375625894783,-0.3524782631569805,0
413,0.6073592654409983,0.25662419490035515,0
414,-0.13763246826547038,0.05358833577434807,1
415,0.3617009025615452,-0.27460837265430804,1
416,0.5075398198868579,-0.88270619934783,1
417,-0.27875629119614254,-0.27618980803065907,0
418,-0.18452220187760981,0.49198984741933605,1
419,-0.6113010184189995,0.38247315244383895,1
420,-0.7499260914541246,0.005985768971976446,1
421,-0.16667693726133193,-0.19073814443244674,0
422,0.9213743280890534,0.37034450221993964,0
423,0.980293656675356,-0.12131664282614985,1
424,0.9426956271428304,-0.30870456784599853,1
425,0.04650612115626673,0.8397872971499858,0
426,0.7443136148307701,0.6420438019491028,0
427,0.26301688941562773,0.9097053089176712,0
428,0.21436225428189704,0.24272793988902608,0
429,0.7165148655252076,-0.5258852768418056,1
430,0.15370372505415597,0.5364476392937132,0
431,-0.29523386596666734,-0.1871872194858497,0
432,-0.4828337637821376,0.04735972751040873,1
433,0.6810149855708849,-0.8736214377885863,1
434,-0.08137412716452563,-0.7616404883822367,0
435,-0.8963776310876606,0.8707700371384146,1
436,-0.4070891692153771,-0.3388981695586979,0
437,0.17422040537506933,0.3703743967977464,0
438,0.7094601398496767,-0.11062141354274502,1
439,0.34759890109722935,-0.369242960082399,1
440,-0.2050457998878319,-0.6559915379933485,0
441,-0.7786166001576595,-0.14837941517049913,0
442,0.4862058345352922,0.8033450962928013,0
443,-0.05687944972535841,0.712699940251275,1
444,0.33266273514146283,-0.8664896150539907,1
445,-0.2507018479088068,0.18015121195471484,1
446,-0.6947563986134504,0.26589792347794483,1
447,0.8876850474207412,0.6419844410919295,0
448,-0.6649955043053963,-0.8409063970069235,0
449,-0.06959737491764328,-0.4076821804450921,0
450,0.6625325880090291,0.06584364716869406,0
451,-0.0036357546018184195,0.576326923023593,1
452,0.5002907490477988,0.5565982702671091,0
453,-0.6655815812406234,-0.748706971946018,0
454,-0.19952743643762005,-0.8570444137105737,0
455,-0.46521651411961096,-0.6341833477802497,0
456,0.15567759028947736,0.9032343304415302,0
457,-0.9732446718537797,-0.5037685342761271,0
458,0.42137240020363276,0.47667560977996204,0
459,-0.050274028685966865,-0.6577368550074616,0
460,-0.11662225819252292,0.9116719250258223,1
461,0.672256400790024,0.9057966564277073,0
462,-0.27205860445832775,0.6317471718886416,1
463,-0.5557016486194613,-0.8743813810509713,0
464,-0.0273165889245659,-0.34605055608602364,0
465,-0.8206072779204876,-0.6000137290368275,0
466,-0.4577516761893212,0.8427143246693396,1
467,0.012930717967918115,0.5997736022924338,0
468,-0.2598386076216428,0.4975594037488613,1
469,0.4620947442824901,0.6711239212882414,0
470,0.21513521019461446,0.4269331952854938,0
471,0.8440552860889563,-0.969783064706929,1
472,0.7006792978089464,-0.557580491063713,1
473,0.02448796131930675,0.0422239888728293,0
474,0.8835816122585554,-0.5440007714501371,1
475,-0.9651208384388807,0.737463983019782,1
476,-0.9931547233011677,0.5022291102454932,1
477,-0.509735020373582,-0.45381862971713294,0
478,-0.8376746485263711,-0.5684415906644658,0
479,0.5185528002950861,-0.35784089055480894,1
480,0.99043726253991,-0.9191650095500945,1
481,-0.9905863984469667,-0.4019645626035726,0
482,0.7509779562938728,0.4243917808155768,0
483,-0.3290576023503644,0.26549816507925117,1
484,-0.8724330746936673,0.7025822823373311,1
485,-0.6385054572688162,-0.784721090583504,0
486,-0.5293353872926772,-0.36155065807585207,0
487,0.5387426375984337,-0.8577459167651247,1
488,-0.9864094513977097,-0.1365909864794308,0
489,-0.4774940648587003,-0.39403124711467163,0
490,0.45870474556115215,0.4401697572148504,0
491,-0.6904932800164743,0.03119635155405498,1
492,0.49419524802446424,-0.03201920591505725,1
493,-0.7372980666897075,-0.7750439454126781,0
494,-0.9721924663290475,-0.7276794887918927,0
495,-0.8036463811090566,0.3064401899878453,1
496,-0.2720413759874336,-0.4189193458638587,0
497,0.9165324860324624,-0.3068680005994324,1
498,0.32101983047115,-0.0628539143320952,1
499,0.1797532644861437,-0.32288602638727637,1
500,-0.8237415155655714,-0.4693922017957466,0
501,0.060594658842408444,-0.7219902199543329,1
502,-0.009056484677787413,0.37496773953855334,1
503,0.554131061544745,-0.745433853717566,1
504,0.1774593173825283,-0.09825546087696013,1
505,0.7875238521382226,0.9430353705601149,0
506,-0.2595784712522915,0.06750905837460586,1
507,-0.8528471308366989,0.28297119149936845,1
508,0.10087445573793596,0.7870080600427001,0
509,0.27772607775962443,0.759017706884024,0
510,-0.3791199277365711,-0.19807671905054058,0
511,0.18848509887927922,-0.7843698398760979,1
512,0.6239992680348743,-0.296346841064665,1
513,-0.1689716861402537,0.6298049044639291,1
514,-0.3836496687527755,0.6739308586211237,1
515,0.8844745214597474,-0.2159381696235838,1
516,0.7323719126675792,0.4183234408635472,0
517,0.2052150435553617,0.6773771453817985,0
518,0.10467441031425184,-0.17976086631809185,1
519,-0.4659231168522515,-0.7844814378260885,0
520,-0.006586870600252093,-0.1744389739850778,0
521,0.1445297934462535,-0.008384300974982217,1
522,0.8171564741489832,-0.16147156430507836,1
523,0.24128370862852555,0.7501377508441953,0
524,-0.11174837520616832,-0.34974540767270423,0
525,0.7707778269917056,0.26791327501102424,0
526,-0.39851439980016967,0.3373999474466336,1
527,0.5810978682358505,-0.003058151870748649,1
528,0.6698163096739309,-0.15381796547564042,1
529,-0.17522005575646316,0.9341883228209713,1
530,-0.35117860739593554,0.2921745188845435,1
531,0.1556045015284091,-0.913985056061859,1
532,0.7339169435772479,-0.5314529561622898,1
533,0.2709902851651522,-0.9394240644436247,1
534,-0.9406663631413994,0.6016018431577164,1
535,-0.26122148935991274,-0.7186937782781544,0
536,-0.7300143135698718,0.8281864092170912,1
537,-0.10708686888083618,0.3626378457936186,1
538,0.028930703373912348,-0.8501326552380688,1
539,0.8818734809283109,0.09292422727208871,0
540,0.7675793269286444,0.1969104700875104,0
541,-0.04071165613780803,0.2305238043415907,1
542,0.2443674621916001,-0.8553238350877348,1
543,-0.9711258211697162,-0.9638642750928315,0
544,-0.6798690778932301,-0.6357027895548988,0
545,-0.14761480158312357,0.39986134256727435,1
546,0.28119946270397556,-0.023414624397038564,1
547,0.9291452452879598,-0.2553491572707747,1
548,-0.8172199021510862,-0.0072032603211023005,0
549,-0.39810455872741346,-0.8647333873197982,0
550,-0.14734788289556433,-0.6734612234110393,0
551,0.7719854681875236,-0.06405928904991809,1
552,0.38241785986993215,-0.768030204420233,1
553,-0.8029029986414902,-0.5152320601529237,0
554,-0.9079771914665737,0.5512682200531269,1
555,0.1766755786035794,0.3844296882804541,0
556,0.9492553967799882,0.23510225392376816,0
557,-0.8835772223735086,-0.3119658321216481,0
558,0.2942259691281506,-0.9650604890732477,1
559,0.15006733764695013,-0.2693456360065096,1
560,-0.45541866018362187,-0.7832040024146927,0
561,-0.5350458173637762,0.14536573661576346,1
562,-0.5825023348823257,-0.24562460977969303,0
563,0.7531505762063027,-0.7192848821186859,1
564,0.9959744972313629,-0.7563035256022539,1
565,-0.03755351908179616,0.9515193141479439,1
566,0.9950220756283397,-0.8424745032948591,1
567,-0.04878811445446285,0.18115857615692765,1
568,0.026710375661501695,-0.35242282138721026,1
569,-0.012393694002477362,0.6317316248627345,1
570,-0.8214502900598863,-0.660838740024078,0
571,0.40072543077502676,0.051780367444672626,0
572,0.39961496482589154,0.25273001788063176,0
573,-0.09299785614182632,-0.6267817763684296,0
574,0.8026335283124977,0.258781351163879,0
575,0.7316287431419268,0.3419273057052383,0
576,0.31863123673549976,-0.18889338809799017,1
577,-0.930924298129264,0.5498227441062788,1
578,0.2830011102863468,0.7852922608051536,0
579,0.28901587576065624,0.7179109423869432,0
580,0.4053967502174418,0.8012687638099649,0
581,-0.2250059390825767,0.5151093152500874,1
582,0.3199620362197695,-0.5476651744171599,1
583,0.001809068106839229,0.1588123427959487,0
584,-0.6158410978246962,0.29105580158406386,1
585,-0.8823119741333987,-0.7089802799861573,0
586,-0.772774302344269,-0.40879055898846617,0
587,0.30428380771373864,0.7082351259360242,0
588,0.5384003109013755,0.14781316214770301,0
589,-0.8608352360544589,0.6585778435518286,1
590,0.7646748696421188,0.8669288455871853,0
591,0.07203395296560311,0.2994325305690637,0
592,-0.16296693347566937,0.8780470295601737,1
593,-0.6135870650119961,-0.9276283540800889,0
594,-0.6635421934385808,0.904403255911552,1
595,0.5476755791607106,-0.7827453709789305,1
596,0.7778761279345348,-0.937986710240442,1
597,-0.7097600357728453,-0.5215400969313588,0
598,-0.6514544077759334,0.9972437364534978,1
599,-0.2468458650003711,-0.4173535243879267,0
600,-0.10719725698951588,0.7940658096818403,1
601,0.18252124139996417,-0.47234553184794126,1
602,0.30658215979316217,0.9598042770390018,0
603,-0.7968270481860473,-0.2574627943844434,0
604,-0.18704285632598028,0.34321301885857536,1
605,0.5320495916523813,0.9491916357831971,0
606,-0.20463701921161426,0.9117168103615059,1
607,0.6443993933875378,-0.455694960611589,1
608,0.2052643020224405,-0.4947689502247863,1
